order_id,customer_id,product_id,order_date,quantity,product_name,category,price,total_value
ORD8664,CUST1885,PROD132,2025-04-11,2,Look,Toys,364.57,729.14
ORD8665,CUST1658,PROD121,2025-03-18,3,Almost,Electronics,213.17,639.51
ORD8666,CUST1063,PROD149,2024-12-18,3,Air,Clothing,174.07,522.21
ORD8667,CUST1090,PROD146,2025-04-02,1,Final,Toys,176.97,176.97
ORD8668,CUST1116,PROD104,2025-02-02,2,Cup,Books,140.99,281.98
ORD8669,CUST1865,PROD138,2024-12-24,1,Provide,Toys,350.33,350.33
ORD8670,CUST1266,PROD117,2025-04-24,1,Chair,Clothing,48.76,48.76
ORD8671,CUST1821,PROD137,2025-03-01,2,Election,Electronics,264.18,528.36
ORD8672,CUST1684,PROD136,2025-02-19,1,Site,Home,152.49,152.49
ORD8673,CUST1558,PROD129,2024-09-24,2,Life,Home,320.14,640.28
ORD8674,CUST1139,PROD130,2025-05-23,2,Hour,Home,279.63,559.26
ORD8675,CUST1245,PROD109,2025-01-23,1,Understand,Home,137.99,137.99
ORD8676,CUST1660,PROD114,2025-06-25,4,Themselves,Electronics,157.35,629.4
ORD8677,CUST1757,PROD141,2024-08-12,1,Arrive,Toys,421.84,421.84
ORD8678,CUST1394,PROD147,2025-05-18,3,Discover,Toys,108.52,325.56
ORD8679,CUST1486,PROD143,2025-06-25,1,Glass,Home,37.79,37.79
ORD8680,CUST1475,PROD117,2024-07-10,2,Chair,Clothing,48.76,97.52
ORD8681,CUST1516,PROD122,2024-07-26,3,Why,Electronics,393.41,1180.23
ORD8682,CUST1976,PROD132,2025-05-19,2,Look,Toys,364.57,729.14
ORD8683,CUST1183,PROD115,2025-03-12,4,Result,Clothing,409.11,1636.44
ORD8684,CUST1019,PROD137,2024-10-17,4,Election,Electronics,264.18,1056.72
ORD8685,CUST1936,PROD134,2024-12-15,3,Help,Clothing,228.2,684.5999999999999
ORD8686,CUST1557,PROD133,2024-07-19,4,Window,Electronics,275.99,1103.96
ORD8687,CUST1523,PROD127,2025-03-28,4,Ago,Clothing,490.33,1961.32
ORD8688,CUST1581,PROD101,2024-11-08,1,Science,Electronics,124.34,124.34
ORD8689,CUST1528,PROD129,2025-03-22,1,Life,Home,320.14,320.14
ORD8690,CUST1882,PROD112,2025-02-02,4,Stuff,Home,240.72,962.88
ORD8691,CUST1146,PROD140,2024-12-29,4,System,Electronics,232.38,929.52
ORD8692,CUST1665,PROD115,2024-07-27,1,Result,Clothing,409.11,409.11
ORD8693,CUST1303,PROD104,2024-07-31,4,Cup,Books,140.99,563.96
ORD8694,CUST1619,PROD127,2025-02-25,4,Ago,Clothing,490.33,1961.32
ORD8695,CUST1747,PROD138,2025-01-12,2,Provide,Toys,350.33,700.66
ORD8696,CUST1819,PROD144,2025-04-27,4,Free,Toys,27.7,110.8
ORD8697,CUST1863,PROD119,2024-08-06,3,Force,Toys,297.03,891.0899999999999
ORD8698,CUST1581,PROD123,2025-03-30,2,Bill,Clothing,321.48,642.96
ORD8699,CUST1694,PROD126,2024-09-22,3,Buy,Toys,310.55,931.6500000000001
ORD8700,CUST1761,PROD129,2025-03-07,4,Life,Home,320.14,1280.56
ORD8701,CUST1227,PROD144,2025-02-10,1,Free,Toys,27.7,27.7
ORD8702,CUST1101,PROD126,2025-03-17,2,Buy,Toys,310.55,621.1
ORD8703,CUST1586,PROD125,2024-07-09,1,Article,Home,452.06,452.06
ORD8704,CUST1416,PROD106,2025-03-24,2,Car,Books,439.72,879.44
ORD8705,CUST1957,PROD141,2024-10-15,1,Arrive,Toys,421.84,421.84
ORD8706,CUST1215,PROD146,2024-09-01,2,Final,Toys,176.97,353.94
ORD8707,CUST1406,PROD137,2024-09-17,2,Election,Electronics,264.18,528.36
ORD8708,CUST1398,PROD104,2024-08-15,3,Cup,Books,140.99,422.97
ORD8709,CUST1922,PROD122,2025-03-05,1,Why,Electronics,393.41,393.41
ORD8710,CUST1714,PROD127,2025-03-16,3,Ago,Clothing,490.33,1470.99
ORD8711,CUST1703,PROD133,2025-03-24,3,Window,Electronics,275.99,827.97
ORD8712,CUST1760,PROD114,2025-05-17,1,Themselves,Electronics,157.35,157.35
ORD8713,CUST1498,PROD131,2025-04-20,2,Beyond,Electronics,50.05,100.1
ORD8714,CUST1753,PROD125,2024-12-29,3,Article,Home,452.06,1356.18
ORD8715,CUST1464,PROD147,2025-01-27,1,Discover,Toys,108.52,108.52
ORD8716,CUST1690,PROD130,2024-12-20,2,Hour,Home,279.63,559.26
ORD8717,CUST1948,PROD118,2024-07-15,3,According,Home,396.95,1190.85
ORD8718,CUST1973,PROD108,2024-11-08,3,Chance,Toys,28.21,84.63
ORD8719,CUST1730,PROD128,2024-11-30,3,Station,Electronics,306.0,918.0
ORD8720,CUST1081,PROD138,2024-08-31,2,Provide,Toys,350.33,700.66
ORD8721,CUST1603,PROD103,2025-06-23,3,Case,Toys,129.46,388.38
ORD8722,CUST1946,PROD102,2025-01-27,2,Focus,Electronics,106.5,213.0
ORD8723,CUST1686,PROD128,2025-02-27,4,Station,Electronics,306.0,1224.0
ORD8724,CUST1750,PROD110,2025-01-07,3,Site,Toys,15.98,47.94
ORD8725,CUST1771,PROD132,2024-08-30,4,Look,Toys,364.57,1458.28
ORD8726,CUST1902,PROD137,2025-05-03,1,Election,Electronics,264.18,264.18
ORD8727,CUST1364,PROD110,2025-04-07,3,Site,Toys,15.98,47.94
ORD8728,CUST1162,PROD126,2024-12-27,1,Buy,Toys,310.55,310.55
ORD8729,CUST1047,PROD132,2025-04-18,1,Look,Toys,364.57,364.57
ORD8730,CUST1510,PROD120,2025-01-24,1,Seat,Toys,242.62,242.62
ORD8731,CUST1328,PROD138,2024-10-05,4,Provide,Toys,350.33,1401.32
ORD8732,CUST1839,PROD130,2025-04-04,2,Hour,Home,279.63,559.26
ORD8733,CUST1115,PROD137,2024-12-29,4,Election,Electronics,264.18,1056.72
ORD8734,CUST1940,PROD145,2024-07-14,4,Consider,Toys,312.3,1249.2
ORD8735,CUST1848,PROD101,2024-09-20,1,Science,Electronics,124.34,124.34
ORD8736,CUST1336,PROD126,2024-11-09,3,Buy,Toys,310.55,931.6500000000001
ORD8737,CUST1880,PROD135,2024-09-15,2,Director,Electronics,455.68,911.36
ORD8738,CUST1736,PROD110,2025-05-12,1,Site,Toys,15.98,15.98
ORD8739,CUST1863,PROD146,2025-03-17,2,Final,Toys,176.97,353.94
ORD8740,CUST1839,PROD117,2025-05-24,4,Chair,Clothing,48.76,195.04
ORD8741,CUST1146,PROD100,2025-05-29,2,Follow,Electronics,192.04,384.08
ORD8742,CUST1574,PROD134,2024-08-28,2,Help,Clothing,228.2,456.4
ORD8743,CUST1805,PROD134,2025-05-06,3,Help,Clothing,228.2,684.5999999999999
ORD8744,CUST1322,PROD130,2024-07-09,1,Hour,Home,279.63,279.63
ORD8745,CUST1442,PROD127,2024-09-08,2,Ago,Clothing,490.33,980.66
ORD8746,CUST1836,PROD138,2025-03-20,2,Provide,Toys,350.33,700.66
ORD8747,CUST1012,PROD100,2025-06-27,4,Follow,Electronics,192.04,768.16
ORD8748,CUST1942,PROD124,2025-05-31,4,Piece,Electronics,403.5,1614.0
ORD8749,CUST1493,PROD142,2024-11-22,2,Above,Toys,385.61,771.22
ORD8750,CUST1700,PROD137,2024-10-26,1,Election,Electronics,264.18,264.18
ORD8751,CUST1286,PROD119,2025-03-14,2,Force,Toys,297.03,594.06
ORD8752,CUST1719,PROD102,2024-10-20,2,Focus,Electronics,106.5,213.0
ORD8753,CUST1113,PROD101,2024-07-23,3,Science,Electronics,124.34,373.02
ORD8754,CUST1479,PROD117,2025-06-23,1,Chair,Clothing,48.76,48.76
ORD8755,CUST1021,PROD143,2024-09-01,3,Glass,Home,37.79,113.37
ORD8756,CUST1348,PROD109,2025-04-30,1,Understand,Home,137.99,137.99
ORD8757,CUST1725,PROD104,2025-04-30,1,Cup,Books,140.99,140.99
ORD8758,CUST1682,PROD108,2024-07-15,1,Chance,Toys,28.21,28.21
ORD8759,CUST1834,PROD101,2025-05-01,3,Science,Electronics,124.34,373.02
ORD8760,CUST1565,PROD133,2025-01-27,3,Window,Electronics,275.99,827.97
ORD8761,CUST1905,PROD137,2024-09-20,3,Election,Electronics,264.18,792.54
ORD8762,CUST1809,PROD130,2024-09-02,4,Hour,Home,279.63,1118.52
ORD8763,CUST1319,PROD109,2024-11-07,3,Understand,Home,137.99,413.97
ORD8764,CUST1125,PROD149,2025-03-16,4,Air,Clothing,174.07,696.28
ORD8765,CUST1276,PROD111,2025-03-12,4,Administration,Clothing,251.59,1006.36
ORD8766,CUST1975,PROD135,2025-04-09,4,Director,Electronics,455.68,1822.72
ORD8767,CUST1203,PROD120,2025-01-16,2,Seat,Toys,242.62,485.24
ORD8768,CUST1193,PROD148,2025-02-14,2,Thousand,Clothing,291.93,583.86
ORD8769,CUST1680,PROD146,2025-03-09,2,Final,Toys,176.97,353.94
ORD8770,CUST1663,PROD105,2025-02-17,4,Hot,Toys,107.58,430.32
ORD8771,CUST1546,PROD147,2025-05-25,4,Discover,Toys,108.52,434.08
ORD8772,CUST1695,PROD148,2025-06-06,1,Thousand,Clothing,291.93,291.93
ORD8773,CUST1285,PROD102,2025-02-27,4,Focus,Electronics,106.5,426.0
ORD8774,CUST1056,PROD109,2024-12-13,2,Understand,Home,137.99,275.98
ORD8775,CUST1733,PROD104,2025-03-21,4,Cup,Books,140.99,563.96
ORD8776,CUST1302,PROD145,2024-08-27,4,Consider,Toys,312.3,1249.2
ORD8777,CUST1162,PROD125,2024-10-17,1,Article,Home,452.06,452.06
ORD8778,CUST1018,PROD120,2024-12-10,4,Seat,Toys,242.62,970.48
ORD8779,CUST1369,PROD144,2024-07-13,3,Free,Toys,27.7,83.1
ORD8780,CUST1263,PROD125,2025-02-08,1,Article,Home,452.06,452.06
ORD8781,CUST1793,PROD137,2025-01-16,4,Election,Electronics,264.18,1056.72
ORD8782,CUST1112,PROD143,2024-08-13,4,Glass,Home,37.79,151.16
ORD8783,CUST1487,PROD125,2025-03-13,1,Article,Home,452.06,452.06
ORD8784,CUST1326,PROD107,2024-12-06,4,Them,Toys,379.71,1518.84
ORD8785,CUST1541,PROD104,2024-09-01,2,Cup,Books,140.99,281.98
ORD8786,CUST1646,PROD114,2025-04-16,3,Themselves,Electronics,157.35,472.04999999999995
ORD8787,CUST1578,PROD115,2025-05-23,3,Result,Clothing,409.11,1227.33
ORD8788,CUST1064,PROD100,2025-06-14,2,Follow,Electronics,192.04,384.08
ORD8789,CUST1291,PROD115,2024-11-03,4,Result,Clothing,409.11,1636.44
ORD8790,CUST1024,PROD136,2025-04-17,4,Site,Home,152.49,609.96
ORD8791,CUST1548,PROD102,2024-08-21,3,Focus,Electronics,106.5,319.5
ORD8792,CUST1000,PROD146,2025-04-16,4,Final,Toys,176.97,707.88
ORD8793,CUST1910,PROD130,2025-05-12,3,Hour,Home,279.63,838.89
ORD8794,CUST1548,PROD112,2025-02-17,3,Stuff,Home,240.72,722.16
ORD8795,CUST1140,PROD115,2024-10-24,2,Result,Clothing,409.11,818.22
ORD8796,CUST1743,PROD142,2024-09-14,3,Above,Toys,385.61,1156.83
ORD8797,CUST1647,PROD120,2025-01-17,4,Seat,Toys,242.62,970.48
ORD8798,CUST1900,PROD101,2025-01-21,4,Science,Electronics,124.34,497.36
ORD8799,CUST1187,PROD126,2024-08-07,1,Buy,Toys,310.55,310.55
ORD8800,CUST1127,PROD137,2024-12-16,4,Election,Electronics,264.18,1056.72
ORD8801,CUST1200,PROD125,2025-01-31,1,Article,Home,452.06,452.06
ORD8802,CUST1126,PROD137,2025-06-14,3,Election,Electronics,264.18,792.54
ORD8803,CUST1256,PROD145,2024-11-30,4,Consider,Toys,312.3,1249.2
ORD8804,CUST1675,PROD124,2025-01-08,2,Piece,Electronics,403.5,807.0
ORD8805,CUST1546,PROD110,2025-06-27,2,Site,Toys,15.98,31.96
ORD8806,CUST1193,PROD107,2024-12-23,2,Them,Toys,379.71,759.42
ORD8807,CUST1702,PROD107,2025-07-05,3,Them,Toys,379.71,1139.1299999999999
ORD8808,CUST1103,PROD132,2025-02-08,3,Look,Toys,364.57,1093.71
ORD8809,CUST1534,PROD106,2025-01-18,1,Car,Books,439.72,439.72
ORD8810,CUST1264,PROD137,2024-07-11,2,Election,Electronics,264.18,528.36
ORD8811,CUST1801,PROD120,2025-03-02,1,Seat,Toys,242.62,242.62
ORD8812,CUST1941,PROD107,2025-05-22,1,Them,Toys,379.71,379.71
ORD8813,CUST1973,PROD120,2025-05-11,4,Seat,Toys,242.62,970.48
ORD8814,CUST1383,PROD119,2024-07-25,4,Force,Toys,297.03,1188.12
ORD8815,CUST1259,PROD107,2025-01-18,2,Them,Toys,379.71,759.42
ORD8816,CUST1413,PROD145,2024-10-06,3,Consider,Toys,312.3,936.9000000000001
ORD8817,CUST1990,PROD130,2025-02-13,4,Hour,Home,279.63,1118.52
ORD8818,CUST1357,PROD149,2025-02-05,3,Air,Clothing,174.07,522.21
ORD8819,CUST1074,PROD128,2024-10-30,1,Station,Electronics,306.0,306.0
ORD8820,CUST1354,PROD147,2025-06-19,1,Discover,Toys,108.52,108.52
ORD8821,CUST1583,PROD108,2024-08-15,1,Chance,Toys,28.21,28.21
ORD8822,CUST1770,PROD114,2025-03-18,1,Themselves,Electronics,157.35,157.35
ORD8823,CUST1909,PROD129,2024-12-03,2,Life,Home,320.14,640.28
ORD8824,CUST1187,PROD125,2025-05-14,1,Article,Home,452.06,452.06
ORD8825,CUST1972,PROD109,2025-05-17,4,Understand,Home,137.99,551.96
ORD8826,CUST1684,PROD128,2024-11-30,1,Station,Electronics,306.0,306.0
ORD8827,CUST1991,PROD115,2025-01-16,3,Result,Clothing,409.11,1227.33
ORD8828,CUST1289,PROD135,2024-10-08,4,Director,Electronics,455.68,1822.72
ORD8829,CUST1044,PROD119,2025-05-09,3,Force,Toys,297.03,891.0899999999999
ORD8830,CUST1572,PROD144,2025-06-30,3,Free,Toys,27.7,83.1
ORD8831,CUST1082,PROD136,2025-02-17,2,Site,Home,152.49,304.98
ORD8832,CUST1122,PROD121,2025-03-04,2,Almost,Electronics,213.17,426.34
ORD8833,CUST1357,PROD106,2024-11-07,3,Car,Books,439.72,1319.16
ORD8834,CUST1527,PROD122,2025-05-23,3,Why,Electronics,393.41,1180.23
ORD8835,CUST1065,PROD140,2025-07-01,1,System,Electronics,232.38,232.38
ORD8836,CUST1935,PROD139,2025-01-23,4,Group,Books,399.25,1597.0
ORD8837,CUST1656,PROD128,2024-12-26,1,Station,Electronics,306.0,306.0
ORD8838,CUST1374,PROD115,2025-01-03,2,Result,Clothing,409.11,818.22
ORD8839,CUST1161,PROD137,2025-04-05,2,Election,Electronics,264.18,528.36
ORD8840,CUST1745,PROD127,2024-08-14,1,Ago,Clothing,490.33,490.33
ORD8841,CUST1379,PROD147,2025-04-30,4,Discover,Toys,108.52,434.08
ORD8842,CUST1655,PROD137,2024-12-17,3,Election,Electronics,264.18,792.54
ORD8843,CUST1357,PROD130,2024-10-06,1,Hour,Home,279.63,279.63
ORD8844,CUST1187,PROD113,2024-07-17,2,Run,Toys,416.53,833.06
ORD8845,CUST1321,PROD132,2024-08-18,4,Look,Toys,364.57,1458.28
ORD8846,CUST1449,PROD108,2024-09-26,2,Chance,Toys,28.21,56.42
ORD8847,CUST1473,PROD126,2025-03-06,4,Buy,Toys,310.55,1242.2
ORD8848,CUST1012,PROD123,2025-06-06,4,Bill,Clothing,321.48,1285.92
ORD8849,CUST1183,PROD112,2024-09-02,4,Stuff,Home,240.72,962.88
ORD8850,CUST1110,PROD125,2024-08-01,1,Article,Home,452.06,452.06
ORD8851,CUST1926,PROD128,2025-04-15,1,Station,Electronics,306.0,306.0
ORD8852,CUST1507,PROD148,2025-06-01,1,Thousand,Clothing,291.93,291.93
ORD8853,CUST1289,PROD142,2025-05-06,4,Above,Toys,385.61,1542.44
ORD8854,CUST1294,PROD127,2025-04-15,4,Ago,Clothing,490.33,1961.32
ORD8855,CUST1450,PROD127,2025-06-29,2,Ago,Clothing,490.33,980.66
ORD8856,CUST1903,PROD107,2025-06-18,3,Them,Toys,379.71,1139.1299999999999
ORD8857,CUST1214,PROD122,2024-12-21,1,Why,Electronics,393.41,393.41
ORD8858,CUST1973,PROD128,2024-11-17,4,Station,Electronics,306.0,1224.0
ORD8859,CUST1631,PROD104,2025-05-02,2,Cup,Books,140.99,281.98
ORD8860,CUST1893,PROD141,2025-03-12,2,Arrive,Toys,421.84,843.68
ORD8861,CUST1566,PROD106,2024-12-07,2,Car,Books,439.72,879.44
ORD8862,CUST1026,PROD141,2024-10-19,1,Arrive,Toys,421.84,421.84
ORD8863,CUST1629,PROD135,2025-06-22,1,Director,Electronics,455.68,455.68
ORD8864,CUST1732,PROD140,2025-01-21,3,System,Electronics,232.38,697.14
ORD8865,CUST1230,PROD126,2025-03-29,2,Buy,Toys,310.55,621.1
ORD8866,CUST1564,PROD145,2025-05-25,1,Consider,Toys,312.3,312.3
ORD8867,CUST1806,PROD101,2025-03-03,2,Science,Electronics,124.34,248.68
ORD8868,CUST1320,PROD124,2024-11-14,4,Piece,Electronics,403.5,1614.0
ORD8869,CUST1912,PROD108,2024-11-14,2,Chance,Toys,28.21,56.42
ORD8870,CUST1232,PROD126,2025-03-01,3,Buy,Toys,310.55,931.6500000000001
ORD8871,CUST1669,PROD100,2024-10-14,1,Follow,Electronics,192.04,192.04
ORD8872,CUST1436,PROD122,2025-03-05,4,Why,Electronics,393.41,1573.64
ORD8873,CUST1780,PROD109,2024-11-11,1,Understand,Home,137.99,137.99
ORD8874,CUST1532,PROD141,2024-10-28,4,Arrive,Toys,421.84,1687.36
ORD8875,CUST1402,PROD124,2025-02-24,2,Piece,Electronics,403.5,807.0
ORD8876,CUST1052,PROD102,2025-02-24,2,Focus,Electronics,106.5,213.0
ORD8877,CUST1786,PROD105,2024-08-16,3,Hot,Toys,107.58,322.74
ORD8878,CUST1312,PROD105,2024-10-14,3,Hot,Toys,107.58,322.74
ORD8879,CUST1280,PROD101,2025-07-03,4,Science,Electronics,124.34,497.36
ORD8880,CUST1725,PROD117,2025-05-22,3,Chair,Clothing,48.76,146.28
ORD8881,CUST1030,PROD122,2025-05-28,3,Why,Electronics,393.41,1180.23
ORD8882,CUST1336,PROD101,2024-07-25,3,Science,Electronics,124.34,373.02
ORD8883,CUST1182,PROD111,2025-04-29,3,Administration,Clothing,251.59,754.77
ORD8884,CUST1022,PROD121,2025-06-11,2,Almost,Electronics,213.17,426.34
ORD8885,CUST1543,PROD136,2024-08-07,3,Site,Home,152.49,457.47
ORD8886,CUST1445,PROD119,2025-06-02,2,Force,Toys,297.03,594.06
ORD8887,CUST1073,PROD138,2024-10-22,2,Provide,Toys,350.33,700.66
ORD8888,CUST1009,PROD123,2024-09-01,1,Bill,Clothing,321.48,321.48
ORD8889,CUST1483,PROD147,2024-11-23,2,Discover,Toys,108.52,217.04
ORD8890,CUST1455,PROD119,2025-01-13,2,Force,Toys,297.03,594.06
ORD8891,CUST1565,PROD100,2024-12-14,3,Follow,Electronics,192.04,576.12
ORD8892,CUST1563,PROD100,2024-08-29,2,Follow,Electronics,192.04,384.08
ORD8893,CUST1659,PROD116,2024-09-07,4,Power,Clothing,484.15,1936.6
ORD8894,CUST1159,PROD100,2024-09-25,3,Follow,Electronics,192.04,576.12
ORD8895,CUST1881,PROD144,2024-09-15,3,Free,Toys,27.7,83.1
ORD8896,CUST1013,PROD129,2024-10-02,3,Life,Home,320.14,960.42
ORD8897,CUST1177,PROD140,2024-12-01,1,System,Electronics,232.38,232.38
ORD8898,CUST1411,PROD146,2025-03-03,3,Final,Toys,176.97,530.91
ORD8899,CUST1877,PROD102,2024-09-27,2,Focus,Electronics,106.5,213.0
ORD8900,CUST1052,PROD145,2025-01-17,4,Consider,Toys,312.3,1249.2
ORD8901,CUST1407,PROD110,2024-07-25,3,Site,Toys,15.98,47.94
ORD8902,CUST1846,PROD123,2025-01-17,3,Bill,Clothing,321.48,964.44
ORD8903,CUST1021,PROD121,2025-01-27,4,Almost,Electronics,213.17,852.68
ORD8904,CUST1029,PROD143,2025-05-01,3,Glass,Home,37.79,113.37
ORD8905,CUST1702,PROD144,2025-05-04,1,Free,Toys,27.7,27.7
ORD8906,CUST1259,PROD125,2024-09-28,2,Article,Home,452.06,904.12
ORD8907,CUST1204,PROD112,2025-06-04,4,Stuff,Home,240.72,962.88
ORD8908,CUST1058,PROD100,2024-09-27,4,Follow,Electronics,192.04,768.16
ORD8909,CUST1470,PROD123,2024-11-03,1,Bill,Clothing,321.48,321.48
ORD8910,CUST1775,PROD109,2024-08-18,2,Understand,Home,137.99,275.98
ORD8911,CUST1465,PROD134,2025-07-06,1,Help,Clothing,228.2,228.2
ORD8912,CUST1011,PROD123,2025-01-14,2,Bill,Clothing,321.48,642.96
ORD8913,CUST1630,PROD127,2025-05-05,1,Ago,Clothing,490.33,490.33
ORD8914,CUST1926,PROD135,2024-09-26,3,Director,Electronics,455.68,1367.04
ORD8915,CUST1973,PROD115,2024-10-05,1,Result,Clothing,409.11,409.11
ORD8916,CUST1289,PROD139,2025-05-31,4,Group,Books,399.25,1597.0
ORD8917,CUST1849,PROD115,2024-08-25,4,Result,Clothing,409.11,1636.44
ORD8918,CUST1759,PROD116,2024-12-02,4,Power,Clothing,484.15,1936.6
ORD8919,CUST1353,PROD114,2024-07-24,1,Themselves,Electronics,157.35,157.35
ORD8920,CUST1638,PROD115,2024-11-14,4,Result,Clothing,409.11,1636.44
ORD8921,CUST1074,PROD114,2025-01-09,4,Themselves,Electronics,157.35,629.4
ORD8922,CUST1872,PROD133,2025-06-06,3,Window,Electronics,275.99,827.97
ORD8923,CUST1715,PROD110,2024-09-05,3,Site,Toys,15.98,47.94
ORD8924,CUST1560,PROD100,2024-08-08,2,Follow,Electronics,192.04,384.08
ORD8925,CUST1590,PROD114,2024-11-19,2,Themselves,Electronics,157.35,314.7
ORD8926,CUST1440,PROD125,2025-05-24,2,Article,Home,452.06,904.12
ORD8927,CUST1990,PROD103,2024-12-18,1,Case,Toys,129.46,129.46
ORD8928,CUST1240,PROD142,2024-08-19,2,Above,Toys,385.61,771.22
ORD8929,CUST1860,PROD104,2024-11-15,1,Cup,Books,140.99,140.99
ORD8930,CUST1153,PROD134,2024-12-09,1,Help,Clothing,228.2,228.2
ORD8931,CUST1785,PROD112,2024-09-28,2,Stuff,Home,240.72,481.44
ORD8932,CUST1095,PROD109,2025-06-23,2,Understand,Home,137.99,275.98
ORD8933,CUST1725,PROD110,2025-03-25,1,Site,Toys,15.98,15.98
ORD8934,CUST1293,PROD117,2025-06-20,3,Chair,Clothing,48.76,146.28
ORD8935,CUST1208,PROD133,2025-07-03,4,Window,Electronics,275.99,1103.96
ORD8936,CUST1342,PROD138,2024-11-19,4,Provide,Toys,350.33,1401.32
ORD8937,CUST1087,PROD140,2025-03-16,4,System,Electronics,232.38,929.52
ORD8938,CUST1817,PROD141,2025-04-23,3,Arrive,Toys,421.84,1265.52
ORD8939,CUST1775,PROD149,2024-10-28,1,Air,Clothing,174.07,174.07
ORD8940,CUST1936,PROD122,2025-03-24,2,Why,Electronics,393.41,786.82
ORD8941,CUST1389,PROD106,2025-02-18,1,Car,Books,439.72,439.72
ORD8942,CUST1324,PROD138,2025-03-18,1,Provide,Toys,350.33,350.33
ORD8943,CUST1939,PROD102,2024-12-24,2,Focus,Electronics,106.5,213.0
ORD8944,CUST1888,PROD111,2025-06-28,3,Administration,Clothing,251.59,754.77
ORD8945,CUST1831,PROD106,2024-08-04,4,Car,Books,439.72,1758.88
ORD8946,CUST1156,PROD148,2024-11-26,4,Thousand,Clothing,291.93,1167.72
ORD8947,CUST1667,PROD125,2025-01-29,1,Article,Home,452.06,452.06
ORD8948,CUST1650,PROD132,2024-07-21,3,Look,Toys,364.57,1093.71
ORD8949,CUST1632,PROD136,2025-05-03,4,Site,Home,152.49,609.96
ORD8950,CUST1576,PROD147,2024-09-14,3,Discover,Toys,108.52,325.56
ORD8951,CUST1618,PROD114,2025-04-14,2,Themselves,Electronics,157.35,314.7
ORD8952,CUST1658,PROD101,2024-12-22,1,Science,Electronics,124.34,124.34
ORD8953,CUST1136,PROD140,2025-07-04,1,System,Electronics,232.38,232.38
ORD8954,CUST1922,PROD106,2025-01-11,3,Car,Books,439.72,1319.16
ORD8955,CUST1673,PROD131,2025-04-14,4,Beyond,Electronics,50.05,200.2
ORD8956,CUST1427,PROD103,2025-04-14,3,Case,Toys,129.46,388.38
ORD8957,CUST1451,PROD119,2024-12-28,2,Force,Toys,297.03,594.06
ORD8958,CUST1611,PROD149,2025-01-06,4,Air,Clothing,174.07,696.28
ORD8959,CUST1849,PROD135,2024-11-07,4,Director,Electronics,455.68,1822.72
ORD8960,CUST1910,PROD131,2024-11-09,3,Beyond,Electronics,50.05,150.14999999999998
ORD8961,CUST1818,PROD127,2025-05-26,2,Ago,Clothing,490.33,980.66
ORD8962,CUST1140,PROD112,2024-11-11,4,Stuff,Home,240.72,962.88
ORD8963,CUST1082,PROD100,2025-03-25,1,Follow,Electronics,192.04,192.04
ORD8964,CUST1176,PROD134,2025-02-27,2,Help,Clothing,228.2,456.4
ORD8965,CUST1197,PROD147,2025-04-29,4,Discover,Toys,108.52,434.08
ORD8966,CUST1623,PROD129,2025-02-05,3,Life,Home,320.14,960.42
ORD8967,CUST1567,PROD135,2025-02-27,4,Director,Electronics,455.68,1822.72
ORD8968,CUST1971,PROD124,2025-01-31,1,Piece,Electronics,403.5,403.5
ORD8969,CUST1690,PROD115,2024-12-15,2,Result,Clothing,409.11,818.22
ORD8970,CUST1420,PROD118,2024-07-08,4,According,Home,396.95,1587.8
ORD8971,CUST1400,PROD100,2025-02-13,1,Follow,Electronics,192.04,192.04
ORD8972,CUST1697,PROD104,2025-05-07,4,Cup,Books,140.99,563.96
ORD8973,CUST1470,PROD121,2025-06-14,4,Almost,Electronics,213.17,852.68
ORD8974,CUST1217,PROD123,2025-03-24,2,Bill,Clothing,321.48,642.96
ORD8975,CUST1924,PROD142,2025-05-18,3,Above,Toys,385.61,1156.83
ORD8976,CUST1928,PROD144,2024-11-09,3,Free,Toys,27.7,83.1
ORD8977,CUST1827,PROD136,2025-02-06,1,Site,Home,152.49,152.49
ORD8978,CUST1986,PROD135,2025-03-10,1,Director,Electronics,455.68,455.68
ORD8979,CUST1728,PROD135,2024-08-02,1,Director,Electronics,455.68,455.68
ORD8980,CUST1631,PROD103,2025-02-05,2,Case,Toys,129.46,258.92
ORD8981,CUST1950,PROD135,2025-01-05,3,Director,Electronics,455.68,1367.04
ORD8982,CUST1905,PROD117,2025-06-02,1,Chair,Clothing,48.76,48.76
ORD8983,CUST1174,PROD149,2025-01-04,1,Air,Clothing,174.07,174.07
ORD8984,CUST1022,PROD115,2024-07-23,4,Result,Clothing,409.11,1636.44
ORD8985,CUST1724,PROD140,2025-06-24,4,System,Electronics,232.38,929.52
ORD8986,CUST1916,PROD117,2024-08-22,1,Chair,Clothing,48.76,48.76
ORD8987,CUST1234,PROD121,2025-03-12,4,Almost,Electronics,213.17,852.68
ORD8988,CUST1012,PROD101,2025-06-23,4,Science,Electronics,124.34,497.36
ORD8989,CUST1100,PROD120,2025-05-31,4,Seat,Toys,242.62,970.48
ORD8990,CUST1928,PROD135,2025-01-12,2,Director,Electronics,455.68,911.36
ORD8991,CUST1535,PROD143,2025-01-14,1,Glass,Home,37.79,37.79
ORD8992,CUST1875,PROD138,2025-06-16,1,Provide,Toys,350.33,350.33
ORD8993,CUST1522,PROD146,2024-07-23,4,Final,Toys,176.97,707.88
ORD8994,CUST1784,PROD138,2024-11-20,2,Provide,Toys,350.33,700.66
